BROTZMANN, Peter;;
BROUWER, Frans;;
BROUWER, Leo;;
BROUWER, Margaret;;
BROUWERS, Emile;;
BROUWERS, Fred;;
BROWN, A. Peter;;
BROWN, Charles;;
BROWN, Clive;;
BROWN, Denis;;
BROWN, Howard Mayer;;
BROWN, Jeanell Wise;;
BROWN, John Robert;;
BROWN, Jonathan;;
BROWN, Katrina;;
BROWN, Keith;;
BROWN, Marion;;
BROWN, Maurice J.E.;;
BROWN, Rachel;;
BROWN, Uzee;;
BROWNE, P.A.;;
BROWNE, William Charles Denis;;
BRTN Philharmonic Orchestra;;
BRUBECK, Dave;;
BRUCE, Mary Rose;;
BRUCELL;;
BRUCH, Max;;
BRöCHLE, Bernhard;;
BRUCK, Wilhelm;;
BRUCKMANN, Ferdinand;;
BRUCKNER, A.;BRUCKNER, Anton;
BRUCKNER, Anton;;
BRöGER, Werner;;
BRöGGE, Herbert;;
BRUGGEMAN, Karel;;
BRUGGENCATE, K. ten;;
BRUGUêS, Llu°s i Agust°;;
BRUGUIERE;;
BRUGUIERE, E.;;
BRUHNS, Nicolaus;;
BRöLL, Ign;;
BRULL, Ignaz;;
BRULON, Adolphe;;
BRULS, Willem;;
BRUMAGNE, Fernand;;
BRUMBERG, Vladimir;;
BRUMEL, Antoine;;
BRUN, F. L' AbbÇ;;
BRUN, Georges;;
BRöN, Herbert;;
BRUN, Paul;;
BRUN, Philippe;;
BRUNA, Pablo;;
BRUNEAU, Alfred;;
BRUNEAU, Daniela;;
BRUNET-LAFLEUR, Marie-HÇläne;;
BRUNFAUT;;
BRUNI;;
BRUNI, Antonio Bartolomeo;;
BRUNN, H. O.;;
BRUNSWICK;;
BRUSSEL, G. E. van;;
BRUSSELMANS, Michel;;
BRUSSELS HOOFDSTEDELIJK GEWEST;;
BRUSSELS JAZZ ORCHESTRA;;
BRUSSILOVSKY, Alexandre;;
BRUYR, JosÇ;;
BRYAN, Paul;;
BRYANT, Stephen C.;;
BRYARS, Gavin;;
BRYON, Marcel;;
BRYS, Edwin;;
BRYS, Muriel;;
BRYSON, Robert Ernest;;
BUBMANN, Peter;;
BUCARELLI, Mauro;;
BUCCIARELLI, Melania;;
BUCH, David J.;BUCH, David Joseph;
BUCH, David Joseph;;
BUCHET, Edmond;;
BUCHHOLTZ, Hermann;;
BUCHHOLZ;;
BöCHMANN-MOLLER, Frank;;
BUCHNER, Gerhard;;
BöCHTGER, Fritz;;
BUCK, Dudley;;
BUCKINX, Boudewijn;;
BUCKLEY, John;;
BUCKO, Jurij;;
BUCZKOWSKI, Michal;;
BUDAI, Erika;;
BUDASZ, RogÇrio;;
BUDDEN, Julian;;
BUDDIE, Bill;;
BUDNITSKIY, B.;;
BUELOW, George J.;;
BUENZOD, Emmanuel;;
BUEX, Augustino;;
BUFFARDIN, Pierre-Gabriel;;
BUFFIN, Victor;;
BUGHICI, Dumitri;;
BUGHICI, Dumitru;BUGHICI, Dumitri;
BUGRA YUKSEL, H.;;
BUHLAN, Bully;;
BöHLER, Franz;;
BUIE, Buddy;;
BUJARSKI, Zbigniew;;
BUKINIK, Mikhail;;
BUKOWSKI, Miroslaw;;
BUKOWSKI, Ryszard;;
BULL, Ole;;
BULLARD, Alan;;
BöLOW, Hans von;;
BULTERMAN, Jack;;
BULTERYS, Nini;;
BULTHAUPT, Heinrich;;
BUMCKE, Gustav;;
BUNCH, Meribeth A.;;
BUNGENEERS, Paul;;
BUNK, Gerard;;
BUNS, Benedictus;;
BUONA, Valerio;;
BUOT;;
BUOT, V.;;
BURBA, Malte;;
BURBURE, LÇon de;;
BURBURE, LÇon-Philippe-Marie de;;
BURCHI, Guido;;
BURCK, Joachim a;;
BURDEN, Michael;;
BURELLE, E.;;
BURETTE;;
BURGAN, Patrick;;
BURGE, David L.;;
BURGER, Ernst;;
BöRGER, Julius;;
BURGESS, Dave;;
BURGESS, Geoffrey;;
BURGESS, Henry;;
BURGESS, Thomas de Mallet;;
BURGHAUSER, Jarmil;;
BURGMEIN, J.;;
BURGMULLER, F.;BURGMULLER, Friedrich;
BURGMULLER, FrÇd.;BURGMULLER, Friedrich;
BURGMöLLER, FrÇdÇric;BURGMULLER, Friedrich;
BURGMULLER, Friedrich;;
BURGMULLER, Johann August Franz;;
BURGMöLLER, Johann Friedrich Franz;;
BURGMöLLER, Norbert;;
BURKE;;
BURKHARD, Willy;;
BURKHART, Franz;;
BURKHOLDER, J. Peter;;
BURM, RenÇ;;
BURMAN, Maurice;;
BURMESTER, Willy;;
BURNAY, Charles;BURNEY, Charles;
BURNEY, Charles;;
BURNEY, Karl;;
BURNS, Teddy;;
BURRET, Leonce;;
BURRITT, Michael;;
BURROWS, David;;
BURROWS, Donald;;
BURSHTIN, Mikhail;;
BURT, Francis;;
BURT, Nicholas;;
BURT, Peter;;
BURTON, Anthony;;
BURTON, John;;
BURTON, Marceau;;
BURY, Bernard de;;
BUS, Ludwig;;
BUSATTI, Cherubino;;
BUSBY, Thomas;;
BUSCAIN, Georges;;
BUSCH, Adolf;;
BUSCH, Carl;;
BUSCH, Hermann;;
BUSCH, Louis;;
BUSECOM, H.;;
BUSH, Geoffrey;;
BUSI, Leonida;;
BUSINE, Laurent;;
BUSNOIS, Antoine;;
BUSONI Ferruccio;BUSONI, Ferruccio;
BUSONI, Ferruccio;;
BUSSCHOP, Jules Auguste Guillaume;;
BUSSEL, G. J. van;;
BöSSER, Henri;;
BUSSET, F.C.;;
BUSSLER, Ludwig;;
BUSSOTTI, Sylvano;;
BUSTIJN, Pieter;;
BUTCHER, John;;
BUTIGNOT, A.;;
BUTLER, Artie;;
BUTLER, Henry;;
BUTLER, Joseph;;
BUTOR, Michel;;
BUTT, John;;
BUTTERWORTH, Arthur;;
BUTTERWORTH, George;;
BUTTERWORTH, Neil;;
BöTTNER, Fred;;
BöTTNER, Henry;;
BöTTNER, Paul;;
BUXEUIL, RenÇ de;;
BUXTEHUDE, Dietrich;;
BUXTHEHUDE, Dietrich;BUXTEHUDE, Dietrich;
BUYENS, Koen;;
BUYLE, Gustave;;
BUYS, Marc;;
BUYST, Joseph;;
BYKANOV, Anatolij;;
BYLOO, Jean-Paul;;
BYLSMA, Anner;;
BYRD, William;;
C. Gluck;;
C., M.;;
C.B***;;
CABALLERO, Carlo;;
CABALLERO, Manuel Fernandez;;
CABANIER;;
CABANIER, Eddy;;??
CABANIER, Edouard;;??
CABANILLES, Joan;CABANILLES, Juan Bautista JosÇ;
CABANILLES, Johannis;CABANILLES, Juan Bautista JosÇ;
CABANOU, E.;;
CABAU, J. M.;;
CABEZ‡N, Antonio de;;
CABRIS, Eric;;
CABUS, Peter;;
CABUSSI, V.;;
CACCINI, Francesca;;
CACCINI, Giulio;;
CACCINI, Guilio;CACCINI, Giulio;
CACHOT, Michel;;
CADENBACH, Rainer;;
CADMAN, Charles Wakefield;;
CADWALLADER, Allen;;
CAER, Marie;;
CAERTS, Leo;;
CAESAR, Irving;;
CAEYERS, Jan;;
CAFARO, Pasquale;;
CAFFI, Francesco;;
CAFFIERI, Jean-Jacques;;
CAFFRO, Gioseffo;;
CAGE, John;;
CAGLI, Bruno;;
CAIRD, Georg;;
CAIRNS, David;;
CAIX D'HERVELOIS;CAIX D'HERVELOIS, Louis de;
CAIX D'HERVELOIS, Louis de;;
CALAERTS, Katrien;;
CALAMANI, Andrea;;
CALANDRO, Nicola;;
CALCRAFT, Raymond;;
CALDARA, Antonio;;
CALDARE, Tudor;;
CALDWELL, John;;
CALEGARI, Francesco;;
CALL, LÇonard de;CALL, Leonhard von;
CALL, Leonhard von;;
CALLAERTS, Joseph;;
CALLAS, Maria;;
CALLEBERT, Cecilia;;
CALLEGARI, Antonio;;
CALLHOFF, Herbert;;
CALLON, Gordon J.;;
CALMEL, Roger;;
CALPHAS, Nicolas;;
CALS, Michel;;
CALUDI;;
CALUORI, Eleanor;;
CALUWAERTS, J.;;
CALVê, Emma;;
CALVISIUS, Sethus;;
CALVOCORESSI, Michel Dimitri;;
CAM, E.;;
CAMARA, Joh;;
CAMBIASI, Pompeo;;
CAMBINI, Giuseppe;CAMBINI, Giuseppe Maria;
CAMBINI, Giuseppe Maria;;
CAMETTI, Alberto;;
CAMILLERI, Charles;;
CAMIOLO, Arcangelo;;
CAMMAERT, Gustave;;
CAMMAERTS, Emile;;
CAMNER, James;;
CAMPA, Gustavo E.;;
CAMPAGNOLI, B.;CAMPAGNOLI, Bartolomeo;
CAMPAGNOLI, Bartlolomeo;CAMPAGNOLI, Bartolomeo;
CAMPAGNOLI, Bartolomeo;;
CAMPANA, F.;CAMPANA, Fabio;
CAMPANA, Fabio;;
CAMPANA, JosÇ Luis;;
CAMPARDON, Emile;;
CAMPBELL, Brian G.;;
CAMPBELL, James;;
CAMPENHOUT, F.;;
CAMPHRY, Jack;;
CAMPHUYZEN, D.-R.;;
CAMPION, Franáois;;
CAMPION, Laure;;
CAMPION, Thomas;;
CAMPIONI, Carlo Antonio;;
CAMPO, Ernesto;;
CAMPOS, Meneleu;;
CAMPOS, RÇmy;;
CAMPRA, AndrÇ;;
CAMUS, Paul Hippolyte;;
CAMYS, Emile;;
CANA, JosÇ;;
CANAL, AbbÇ Pietro;;
CANAL, Marguerite;;
CANALES, Manuel;;
CANAT DE CHIZY, Edith;;
CANAT, Anne-Edith;;
CANAVERO, Tancredi;;
CANDAEL, Karel;;
CANDONI, Jean-Franáois;;
CANDOTTI, Giovanni Battista;;
CANDRINO, JosÇ;;
CANETE GALLO, Gianna;;
CANFORA, B.;;
CANGIASI, Giovanni Antonio;;
CANIVET, Jean;;
CANIVEZ;;
CANNABICH, Christian;;
CANNABICH, Johann Christian;;
CANNING, Nancy;;
CANO, Francisco;;
CANTAGREL, Gilles;;
CANTELOUBE, J.;CANTELOUBE, Joseph;
CANTELOUBE, Joseph;;
CANTHAL;;
CANTORAL, Roberto;;
CAO, Than Lan;;
CAPALVO, µlvaro;;
CAPDEVIELLE, Pierre;;
CAPE, David;;
CAPEL, J.M.;;
CAPELLE, Pierre;;
CAPELLETTI, Daniel;;
CAPELLO, Giovanni-Maria;;
CAPELLO, H.;;
CAPENS, Jeroen;;
CAPERS, Valerie;;
CAPET, Lucien;;
CAPIAU, Sam;;
CAPIAU, Wesley;;
CAPIROLA, Vincenzo;;
CAPLET, AndrÇ;;
CAPOCCI, Filippo;;
CAPONE, Stefano;;
CAPORALE, Andrea;;
CAPOTORTI, L. G.;;
CAPPATTI, Claude;;
CAPPONI, F.;;
CAPRI, Gäne;;
CAPRON, Nicolas;;
CARACI VELA, Maria;;
CARAFA;;
CARAFA, Michele;;
CARAPETYAN, Armen;;
CARCANI, Giuseppe;;
CARCASSI, Matteo;;
CARDEW, Cornelius;;
CARDINAUX, Michel;;
CARDINE, Dom Eugäne;;
CARDON, Roland;;
CARDOSO, Jorge;;
CARDOSO, Lindembergue;;
CARDUS, Neville;;
CARE, Ralph;;
CARERI, Enrico;;
CARESANA, Cristoforo;;
CAREY, Henry;;
CARIBOLDI, Giuseppe;;
CARION, Fern.;;
CARION, Fernand;;
CARION, Mario;;
Carissimi;;
CARISSIMI, Giacomo;;
CARJAT, Etienne;;
CARL, Beaute;;
CARL, RÅdiger;;
CARLEY, Lionel;;
CARLEZ, Jules;;
CARLI, G.;;
CARLIER, Gaston;;
CARLSON, David;;
CARLSTON, Nicholas;;
Carman;;
CARMAN, Marius;;
CARMEMA Y MILLAN, Don Luis;;
CARMICHAEL, Hoagy;;
CARMOUCHE;;
CARNAUD;;
CARNAUD,;CARNAUD;
CARNER, Mosco;;
CARNESECCHI, Riccardo;;
CAROLUS JANUS;;
CARON, Jean-Luc;;
CARON, Sylvain;;
CAROUBEL, Pierre-Francisque;;
CARPELAN, Bo;;
CARPENTER;;
CARPENTER, John Alden;;
CARR, LÇon;;
CARR, Michael;;
CARR, Paul;;
CARRARA, Gaudentio;;
CARRê, Geneviäve;;
CARREIRA, Antonio;;
CARRELL, Norman;;
CARRERAS Y BULBENA, JosÇ Rafael;;
CARRERAS, JosÇ-Rafael;;
CARRERAS, Josep;;
CARRERAS, Joseph- Rafel;;
CARR‘RE, Albane;;
CARRERE, Claude;;
CARRI, Ferdinand;;
CARRINGTON, J. F.;;
CARRINGTON, Simon;;
CARROLL, Brendan G.;;
CARROLL, Raynor;;
CARRON, Willy;;
CARSE, Adam;;
CARSON, J. L.;CARSON, Jenny Lou;
CARSON, Jenny Lou;;
CARSON, Milton;;
CARSTE, Hans;;
CART, William;;
CARTAN, Jean;;
CARTER, Andrew;;
CARTER, Elliott;;
CARTER, John;;
CARTIER, Bart;;
CARTIER, Jean Baptiste;CARTIER, Jean-Baptiste;
CARTIER, Jean-Baptiste;;
CARULLI;;
CARULLI, F.;CARULLI, Ferdinando;
CARULLI, Ferdinando;;
CARULLI, Fernando;CARULLI, Ferdinando;
CARULLI, Gustave;;
CARVELLI, Luigi;;
CARY, Meredith;;
CARYLL, Ivan;;
CASADESUS, Francis;;
CASADESUS, Gaby;;
CASADESUS, Robert;;
CASALE, Emanuele;;
CASALI, Giovanni Battista;;
CASALS, Pablo;;
CASAMORATA, L.F.;;
CASANOVA, AndrÇ;;
CASATI, Gasparo;;
CASE, John;;
CASELLA, Alfred;CASELLA, Alfredo;
CASELLA, Alfredo;;
CASELLA, CÇsar fils;;
CASEY, Warren;;
CASIER, Ann;;
CASIMIR - NEY, L.;;
CASIMIRI, Raphaâl;;
CASINI, Giovanni Maria;;
CASINI‘RE, Yves de la;;
CASKEL, Julian;;
CASKEN, John;;
CASOLA, Francesco;;
CASORTI, Aug.;;
CASQUIL;;
CASSADO, Gaspar;;
CASSANES, Virella;;
CASSATI, Pietro;;
CASSEL, G.;;
CASSERES, A.;;
CASSIRA, Z.;;
CASTALDI, Bellerofonte;;
CASTELLACCI, L.;;
CASTELLI, Bartolomeo;;
CASTELLI, Patrizia;;
CASTELLO, Dario;;
CASTELNUOVO-TEDESCO, Mario;;
CASTER, John;;
CASTERA, RenÇ de;;
CASTêR‘DE, Jacques;;
CASTI, Ed;;
CASTIGLIONI, Niccolï;;
CASTIL-BLAZE;;
CASTILLO, Enrique;;
CASTILLO, Manuel;;
CASTILLON, A. de;;
CASTIN, AurÇlie;;
CASTLE, Charles;;
CASTRO, Jean de;;
CASWELL, Austin B.;;
CATALANI, Alfredo;;
CATµN, Daniel;;
CATEL;;
CATEL, Charles-Simon;;
CATELANI, Angelo;;
CATELIN, Adolphe;;
CATENACCI, Gian Domenico;;
CATHARIN, Hugues;;
CATHERINE, A.;;
CATHERINE, Georges;;
CATHERINE, Philip;;
CATRUFO, J.;;
CATRUSO;;
CATTANEO, D. Nicolo Eustachio;;
CATTANEO, Giacomo;;
CATTIN, Giulio;;
CATTREUX, Louis;;
CATUCCI, Stefano;;
CAURROY, Eustache de;;
CAUS, Salomon de;;
CAUSSINUS, V.;;
CAUSTON, Richard;;
CAVAILLE- COLL, A.;;
CAVALIERI, Emilio de';;
CAVALLI, Francesco;;
CAVALLINI, Ernesto;;
CAVALLINI, Ivano;;
CAZAUX, Chantal;;??
CAZEAU, Chantal;;??
CAZENAVE, Jean;;
CAZES, R.;;
CAZZATI, Mauritio;CAZZATI, Maurizio;
CAZZATI, Maurizio;;
CEBAN, Angela;;
CEBEDEM;;
CEBRIAN, Ad.;;
CECCHI, G.;;
CECCHINO, Tomaso;;
CECCONI, Monic;;
CECCONI-BOTELLA, Monic;;
Cecil Taylor European Orchestra;;
Cecil Taylor Segments II;;
Cecil Taylor Workshop Ensemble;;
Cecil Taylor: The Workshop Ensemble;;
CELANI, CÇsar;;
CELIS, Els;;
CELIS, Frits;;
CêLIS, Henry;;
CELIS, Marc;;
CELLAMARE, Daniel;;
CELLETTI, Rodolfo;;
CELLI, Ph.;;
CELLIER, Alexandre;;
CELMAR;;
CEMERYTE, Diana;;
CENTAZZO, Andrea;;
CENTRE D'ART D'IXELLES;;
CENTRE DES PREMIERES AUDITIONS;;
Centro internazionale di studi Riccardo Zandonai;;
Cercle Choral LiÇgeois;;
CERCLE D'ART;;
CEREMUGA, Josef;;
CEREPNIN, Aleksandr;;
CEREROLS, Joan;;
CERHA, Friedrich;;
CERIMELE, M.;;
CERQUEIRA, Fernando B. de;;
CERULLI, Dom;;
CERVETTO, Giacomo;;
CERVETTO, James;;
CERVETTO-DELUNE;;
CERVINKOVµ, Blanka;;
CESARE, Giovanni Martino;;
CESARINI, Carlo Francesco;;
CESCOTTI, Diego;;
CESSAC, Cahterine;;
CESTI;;
CESTI, Antonio;;
CESTI, Marc Antonio;CESTI, Antonio;
CETTIER, P.;;
CEULEMANS, Anne-Emmanuelle;;
CEULEMANS, Jan;;
CEUNEN, Felix;;
CEUNEN, Filip;;
CEUPPENS, Victor;;
CEYSSENS, Luciaan;;
CHABANON de;;
CHABAS, E.;;
CHABERT, Henry;;
CHABOUD, Pietro;;
CHABRIER, Emmanuel;;
CHADBOURNE, Eugene;;
CHADWICK, G. W.;CHADWICK, George Whitefield;
CHADWICK, George W.;CHADWICK, George Whitefield;
CHADWICK, George Whitefield;;
CHAIGNET, A.Ed.;;
CHAILLEY, Jacques;;
CHAINE, E.;;
CHAJES, Julius;;
CHAKALOV, Nikola;;
CHALLAN, Henri;;
CHALLAN, RenÇ;;
CHAMBARD, Nicole;;
CHAMBERLAIN, H.S.;;
CHAMBRUN, le comte de;;
CHAMINADE, C.;CHAMINADE, CÇcile;
CHAMINADE, CÇcile;;
CHAMPFLEURY, Jules;;
CHAMPION DE CHAMBONNI‘RES, Jacques;;
CHAMPION, Jacques;CHAMPION DE CHAMBONNI‘RES, Jacques;
CHAMPLEURY;;
CHANDELIER, Albert;;
CHANDLER, Mary;;
CHANDOSCHKIN, Iwan J.;;
CHANTRY, Benoåt;;
CHANZOL, J.;;
CHAPLIN, Charles;;
CHAPMAN NYAHO, William H.,;;
CHAPPIN, L.;;
CHAPUIS, Aug.;;
CHARALAMPIDIS, Panagiotis;;
CHARBON, Marie H.;;
CHARBONNEL, Raoul;;
CHARBONNIER, Jean-Louis;;
CHARLAP, Moose;;
CHARLEM;;
CHARLES, Lafont;;
CHARLEZ, Jules;;
CHARLIER, LÇopold;;
CHARLIER, ThÇo;;
CHARLTON, Heather;;
CHARLY;;
CHARLY, M.de;CHARLY, M. de;
CHARNACÇ, Guy de;CHARNACê, Guy de;
CHAROSH, Paul;;
CHARPENTIER, Antoine;;
CHARPENTIER, Gustave;;
CHARPENTIER, Jacques;;
CHARPENTIER, Marc Antoine;CHARPENTIER, Marc-Antoine;
CHARPENTIER, Marc-Antoine;;
CHARPENTRAU, Suzanne;;
CHARROSIN, Frederick G.;;
CHARTERIS, Richard;;
CHARTERS, Samuel;;
CHARTIER, F.L.;;
CHARTON, Ariane;;
CHARTRAIN;;
CHASINS, Abram;;
CHASLES, Philaräte;;
CHASSAIN-DOLLIOU, Laetitia;;
CHATAU, Henri;;
CHATEAUNEUF, l'AbbÇ de;;
CHATSCHATURJAN, Aram;;
CHATTON, Pierre;;
CHAUBET, Paul;;
CHAUDOIR, FÇlix;;
CHAULIEU, Ch.;CHAULIEU, Charles;
CHAULIEU, Charles;;
CHAUMONT, Emile;;
CHAUMONT, Lambert;;
CHAUN, Frantisek;;
CHAUSHIAN, Levon Alexandri;;
CHAUSSON, Ernest;;
CHAUTAGNE, J. Marc;;???
CHAUTAGNE, Marc J.;;???
CHAUTEMPS, Jean-Louis;;
CHAUVET, Alexis;;
CHAUVON, Franáois;;
CHAVATTE, C.;;
CHAVATTE, Guy;;
CHAVEE, Achille;;
CHAZET, R.;;
CHEDEVILLE, Nicolas;;
CHEETHAM, John;;
CHELARD, A.H.;;
CHELARD, AndrÇ-Hippolyte;;
CHELLERI, Fortunato;;
CHEMIN, Geraldine;;
CHEMLA, Patrick;;
CHERET, P.;;
CHERNOFF, John Miller;;
CHERNYSHEVA, Tatiana;;
CHERRY, Don;;
CHERUBINI, Luigi;;
CHERUBITO, Miguel Angel;;
CHESSIN, Alexis de;;
Chester;;
CHESTER, Gary;;
CHESTERMAN, Robert;;
CHEVAIS, Maurice;;
CHEVALIER, Ann;;
CHEVALIER, Ulysse;;
CHEVE, Emile;;
CHEVILLARD, A.;;
CHEVILLARD, Camille;;
CHEVREUILLE, Raymond;;
CHIABRANO, Carlo;;
CHIAPORRI, Guiseppe;;
CHIARINI, Pietro;;
CHIARIZIA, Luigi;;
CHIAROMONTE, F.;;
CHIAVACCI, Vincenzo;;
CHIC, Joan;;
CHICAGO TENTET;;
CHIELENS, Wim;;
CHIESA, Melchiorre;;
CHILCOTT, Bob;;
CHILESOTTI, Oscar;;
CHILLEMONT, E. A.;;
CHILTON, John;;
CHIMAY, Prince de;;
CHINI, AndrÇ;;
CHION, Michel;;
CHIRIAC, Mircea;;
CHITCHYAN, Geguni;;
CHITI, Patrica Adkins;;
CHIZAT, Emile Abel;;
CHLADNI, E. F.;;
CHLEIDE, Thierry;;
CHO, Hyejung;;
CHOI, In Chan;;
CHOLLET, Auguste;;
CHONG, Kee-Yong;;
CHOP, Max;;
CHOPIN, Fryderyk;;
CHOROBA, Volker;;
CHORON;;
CHORON, Alexandre;;
CHORON, M. A.;;
CHOUQUET, Gustave;;
CHRêTIEN, Hedwige;;
CHRETIENNOT, Louis;;
CHRIST, W.;CHRIST, Wilhelm;
CHRIST, Wilhelm;;
CHRISTEN, Ernest;;
CHRISTENSEN, Hoddî;;
CHRISTENSEN, Jesper Boje;;
CHRISTENSEN, Thomas;;
CHRISTIE, William;;
CHRISTINE, Henri;;
CHRISTMANN, Johann Friedrich;;
CHRISTOFFERSEN, Erik Exe;;
CHRISTOPHE, J.;;
CHRISTOUT, Marie-Franáoise;;
CHRYSANDER, Fr.;CHRYSANDER, Friedrich;
CHRYSANDER, Friedrich;;
CHURCHILL, W. A.;;
CHUSSEAU-FLAVIENS;;
CHUZEVILLE, Jean;;
CIARDI, Cesare;;
CIARLANTINI, Paola;;
CIASTON, Bartlomiej;;
CICCOLINI, Aldo;;
CICOGNA, Giovanni Ascanio;;
CICOGNINI, Alessandro;;
CIERE, Willem;;
CIEUTAT, Henri;;
CIFRA, Antonio;;
CIFUENTES, Santos;;
CIKKER, J†n;;
CILEA, Francesco;;
CIMA, Giovanni Paolo;;
CIMADEVILLA, F.;;
CIMADORO;;
CIMAROSA;CIMAROSA, Domenico;
CIMAROSA, Domenico;;
CIMOSO, Domenico;;
CINTI-DAMOREAU, Laure;;
CINTI-DAMOUREAU, Laure;CINTI-DAMOREAU, Laure;
CIOFFI, Giuseppe;;
CIORTEA, Tudor;;
CIPOLLA, Frank J.;;
CIPOLLA, Wilma Reid;;
CIPRA, Milo;;
CIPRIANI, Alessandro;;
CIRRI, Giovanni Battista;;
CITRON, Pierre;;
CIULLINI, Abate Vincenzio;;
CIURLIONIS, Mikalojus Konstantinas;;???
CIURLIONIS, Mikalojus Konstantinus;;???
CIVIDINI, Iacopo;;
CIVITA, Mauro;;
CLABAU, Lynn;;
CLAERHOUT, Franz;;
CLAES, Adolphe;;
CLAES, Ingrid;;
CLAESEN, Ludo;;
CLAEYS, Prosper;;
CLAEYS, Simonne;;
CLAGHORN, Gene;;
CLAIRIN, Georges;;
CLAIRVILLE;;
CLAPISSON, F.;;
CLAPISSON, L.;;
CLAPISSON, Louis;;
CLARETIE, Jules;;
CLARI, Giovanni Carlo Maria;;
CLARK, Andrew;;
CLARK, Mark Ross;;
CLARK, Suzannah;;
CLARKE, Jeremiah;;
CLARKE, Rhona;;
CLAUDIEN, Luc;;
CLAUSSMANN, A.;CLAUSSMANN, Aloys;
CLAUSSMANN, Aloys;;
CLAUSSOU, Jean-Louis;;
CLAVADETSCHER, Auguste;;
CLAVERS, RÇmy;;
CLAYS, Mr. P.;;
CLEBER, Jos;;
CLEEREN, E.;CLEEREN, Emile;
CLEEREN, Em.;CLEEREN, Emile;
CLEEREN, Emile;;
CLEMENS NON PAPA;;
CLEMENS, H.;CLEMENS, Henri;
CLEMENS, Henri;;
CLêMENT;;
CLEMENT,;CLêMENT;
CLêMENT, A. J.;;???
CLEMENT, Albert;;???
CLEMENT, Dan;;
CLêMENT, FÇlix;;
CLEMENT, FÇlix: zie CLêMENT, FÇlix;;???
CLEMENT, Franz;;
CLEMENT, M.;;???
CLêMENT, Murielle Lucie;;???
CLEMENTI;;
CLEMENTI, Aldo;;
CLEMENTI, Muzio;;
CLêRAMBAULT, Louis-Nicolas;;
CLERAMBAUT, Louis-Nicolas;CLêRAMBAULT, Louis-Nicolas;
CLERBOIS-KLARY, madame L. & Fils;;???
CLERCQ, Jacqueline de;;
CLERCX, Suzanne;;
CLERGUE, Jean;;
CLêRICE, Justin;;
CLêRICY DU COLLET, Marie;;
CLERMONTET, E;;
CLERQ, Peter, De;CLERQ, Peter De;
CLESI, N.J.;;
CLESSE, Antoine;;
ClichÇ Manuel;;
CLIFFE, Frederic;;
CLINCKSALE, Martha Novak;;
CLINGE DOORENBOS, J. P. J. H.;;
CLINTON, John;;
CLIQUET, Kate;;
CLIQUET-PLEYEL, Henri;;
CLIVE, Peter;;
CLODOMIR, P.;;
CLO”REC-MAUPAS, E.;;
CLOSSET, J. H. Julien;;
CLOSSON, Ernest;;
CLOSSON, Herman;;
CLOSTRE, Adrienne;;
CLOWEZ, Victor;;
CLUSONE TRIO : BENNINK, Han;;
CLUTSAM, G.H.;;
CLUYSENAAR, Fanny;;
CLUYSENAAR, Jean-Pierre;;
CLUYTENS, A.;CLUYTENS, AndrÇ;
CLUYTENS, AndrÇ;;
CLUYTENS, L.;;
CLYSTERS, Olga;;
CL??RAMBAULT, Louis-Nicolas;CLêRAMBAULT, Louis-Nicolas;
CNATTINGIUS, Claes M.;;
Cnudde;;
COBB;;
COBB, Will D.;;
COBEN, Cy;;
COCCHI, Gioacchino;;
COCCIA, Carlo;;
COCHEREAU, Pierre;;
COCHERY, Louis;;
COCSET, Bruno;;
COCTEAU Jean;COCTEAU, Jean;
CODINA, Mireia Pla;;
COE, OXLEY & CO. : COE, Tony;;
COECK, Armand;;
COECK, L. Jan;;
COEN, Andrea;;
COEN, Tac;;
COENEN, Frans;;
COESSENS, Kathleen;;
COEUR, Victor;;
COFFIN, Berton;;
COGAN, Philip;;
COGHE, Hannes;;
COHAN, George M.;;
COHAN, Georges M.;COHAN, George M.;
COHEN, Henry;;
COHEN, I. Aaron;;
COHEN, Jules;;
COHEN, M.J.;;
COHN, James;;
COHN, Michal Smoira;;
COHN, Nik;;
COIGNARD, Maurice;;
COIGNET, Horace;;
COINDREAU, Pierre;;
COKER, Jerry;;
COLABIANCHI, Laura Nicoletta;;
COLARD, Hector;;
COLAS, Charles;;
COLAS, Damien;;
COLBRAN, Isabel;;
COLEMAN, L.;;
COLEMAN, Ornette;;
COLEMAN, Randolph;;
COLERIDGE-TAYLOR;COLERIDGE-TAYLOR, Samuel;
COLERIDGE-TAYLOR, Samuel;;
COLGRASS, Michael;;
COLIGNON, Ray;;
COLIN, G.;COLIN, Georges;
COLIN, Georges;;
COLIN, Jeanne;;
COLINET, Paul;;
COLINI, Fransesco;;
COLIZZI, Giovanni Andrea;;
COLJON, Thierry;;
COLLA, Alberto;;
COLLA, Giuliano;;
COLLAER, Paul;;
COLLAER, Paul & VANDER LINDEN, Albert;;xxx
COLLANT, Eugäne;;
COLLAS, Wolfgang von;;
COLLECTIF;;
COLLEGE DES BOURGMESTRE ET ECHEVINS;;
COLLESTER, Jeanne Colette;;
COLLET, Alphonse;;
COLLET, Henri;;
COLLETTE, Fr. Robert;;
COLLETTE, L'AbbÇ A.;;
COLLIN, Lucien;;
COLLIN, Robert;;
COLLING, Alfred;;
COLLINS, Dave;;
COLLINS, Nick;;
COLLINSON, Francis M.;;
COLLIS, James;;
COLLOT, Jean;;
COLLOT, Serge;;
